"9789","2014-07-29 01:10:18","GeekNights Monday - Babies and Accelerating Technology"
"9790","2014-07-29 19:54:21","PAX Prime 2014 Ticket Giveaway"
"9792","2014-07-31 02:34:57","GeekNights Wednesday - Top Special Attacks"
"9797","2014-08-06 03:18:02","GeekNights Tuesday - Crypt of the Necrodancer"
"9800","2014-08-08 03:20:27","GeekNights Thursday - Salad"
"9804","2014-08-12 03:20:24","GeekNights Monday - IT Disasters"
"9805","2014-08-15 03:49:41","GeekNights Thursday - Last Week Tonight and the Daily Show"
"9813","2014-08-20 15:23:05","\"How to Win Every Game\" at PAX Prime 2014"
"9817","2014-08-22 03:41:23","GeekNights Thursday - AVGN: The Movie: The Experience"
"9823","2014-08-26 01:49:28","GeekNights Monday - Electricity"
"9825","2014-08-26 20:29:30","Zendo - Learn to Play"
"9826","2014-08-27 17:19:19","Our PAX Prime 2014 Schedule!"
"9831","2014-09-05 23:30:47","GeekNights Thursday - Judith on the Spot"
"9832","2014-09-06 18:02:09","How to Love and Hate Tabletop Games"
"9834","2014-09-09 00:08:16","GeekNights Monday - Upgrading PCs"
"9835","2014-09-09 16:54:22","How to Win Every Game - PAX Prime 2014"
"9836","2014-09-10 13:35:06","GeekNights Live at PAX Australia 2014!"
"9837","2014-09-11 04:02:28","GeekNights Wednesday - Blue Blazes"
"9842","2014-09-25 00:33:46","GeekNights Wednesday - Gundam Unicorn UC"
"9845","2014-10-01 03:21:29","GeekNights Tuesday - Pandante"
"9850","2014-10-03 03:59:38","GeekNights Thursday - Book Club: A Canticle for Leibowitz"
"9856","2014-10-09 02:21:41","GeekNights Wednesday - Anime We Never Reviewed"
"9857","2014-10-10 13:25:20","Live in Australia - Full Schedule"
"9860","2014-10-17 00:05:32","GeekNights Thursday - Sunglasses"
"9873","2014-11-07 03:52:54","GeekNights Thursday - US Midterm Election Special"
"9874","2014-11-07 04:00:27","Back from PAX Australia!!"
"9877","2014-11-11 18:49:37","PAX Prime 2014 Expo Hall Live"
"9878","2014-11-12 04:18:01","GeekNights Tuesday - Super Smash Brothers 3DS"
"9882","2014-11-14 01:41:43","GeekNights Thursday - Apples"
"9884","2014-11-18 02:58:50","GeekNights Monday - What Phone Should Rym Buy?"
"9885","2014-11-20 00:33:24","GeekNights Wednesday - Bee and Puppycat"
"9891","2014-12-02 00:50:24","GeekNights Monday - Buying Other People Computers"
"9892","2014-12-02 15:02:18","PAX Australia - Death in Shadowgate"
"9893","2014-12-03 03:15:02","Live at PAX South 2015!"
"9894","2014-12-03 15:58:40","Is Gone Home a Game?"
"9896","2014-12-04 03:28:25","GeekNights Wednesday - Prophecy"
"9898","2014-12-05 16:56:09","The History of Losing"
"9902","2014-12-08 15:23:36","The Difference Between Trolling and Griefing"
"9904","2014-12-10 03:47:06","GeekNights Tuesday - Wizard"
"9905","2014-12-12 03:44:57","GeekNights Thursday - Busses"
"9907","2014-12-16 00:25:05","GeekNights Monday - Will AI Destroy Us?"
"9909","2014-12-18 01:54:47","GeekNights Wednesday - Cucumber Quest"
"9913","2014-12-22 17:15:12","GeekNights Presents Utena: ep13"
"9915","2014-12-24 02:55:35","GeekNights Tuesday - Home Versions of Game Shows"
"9920","2015-01-07 02:50:03","GeekNights Tuesday - Losing: PAX Australia 2014"
"9924","2015-01-09 02:58:18","GeekNights Thursday - Predator"
"9925","2015-01-11 23:19:46","Pre-judged anime: Were we right?"
"9928","2015-01-13 23:59:24","Live at PAX South and PAX East!"
"9930","2015-01-15 01:53:03","GeekNights Wednesday - Song of the Sea"
"9933","2015-01-21 04:04:46","GeekNights Tuesday - King's Forge"
"9935","2015-01-30 03:36:19","Scripts to download the entire run of geeknights"
"9939","2015-02-07 17:00:52","GeekNights Returning Next Week"
"9946","2015-02-24 05:24:26","GeekNights Monday - Never Trust Lenovo Again"
"9947","2015-02-26 03:40:35","GeekNights Wednesday - Horror News and Parasyte"
"9948","2015-02-26 04:04:20","Book Club - Watership Down by Richard Adams"
"9950","2015-03-03 18:24:13","See our panel at PAX East!"
"9951","2015-03-04 00:33:38","GeekNights Tuesday - Games at PAX South 2015"
"9957","2015-03-18 03:58:39","GeekNights Tuesday - Games of PAX East 2015"
"9958","2015-03-20 04:13:07","GeekNights Thursday - San Antonio Texas"
"9959","2015-03-20 12:49:59","Why Five Nights at Freddy's is Scary"
"9961","2015-03-22 23:44:24","Live at Zenkaikon 2015!"
"9962","2015-03-31 18:48:50","Live at Anime Boston 2015"
"9963","2015-04-01 00:50:50","GeekNights Tuesday - XCOM: The Board Game Review"
"9965","2015-04-05 20:16:50","Thanks Anime Boson 2015!"
"9967","2015-04-07 04:33:05","GeekNights Monday - FPGAs and Parallel Computing"
"9969","2015-04-09 04:44:15","GeekNights Wednesday - Anime Boston and Zenkaikon 2015"
"9973","2015-04-15 01:08:39","GeekNights Tuesday - Sheriff of Nottingham and Mount Your Friends"
"9979","2015-04-28 02:55:11","GeekNights Monday - Tech News Roundup April 2015"
"9985","2015-05-13 04:04:44","GeekNights Tuesday - Cordial Minuet"
"9987","2015-05-15 00:06:23","GeekNights Thursday - Nuts"
"9988","2015-05-19 04:18:56","GeekNights Monday - Ad Blocking"
"9991","2015-05-26 02:01:54","Delisted from iTunes?"
"9993","2015-05-27 03:43:02","GeekNights Tuesday - Heroes of the Storm: Initial Thoughts"
"9995","2015-05-29 00:21:58","GeekNights Thursday - Watership Down"
"9997","2015-06-02 01:18:44","GeekNights Monday - Trusting Application Downloads"
"9998","2015-06-09 23:15:55","GeekNights Tuesday - Time Crisis 5"
"9999","2015-06-11 23:21:01","GeekNights Thursday - Luggage"
"10002","2015-06-14 00:02:43","Racewalking is Terrible"
"10004","2015-06-16 00:42:08","GeekNights Monday - Sneakernets"
"10005","2015-06-16 13:20:18","Bad Games - PAX South"
"10006","2015-06-16 21:39:20","GeekNights Wednesday - Ore Monogatari!!"
"10008","2015-06-24 01:26:06","Programming Challenge - save an episode of GeekNights"
"10010","2015-06-26 00:01:37","GeekNights Thursday - Furniture"
"10014","2015-06-28 02:18:00","GeekNights Tuesday - The new Wolfenstein Games"
"10016","2015-06-30 02:15:17","GeekNights Monday - Buying a new PC in 2015"
"10017","2015-06-30 15:08:29","Live at ConnectiCon 2015"
"10022","2015-07-08 02:00:35","GeekNights Tuesday - Lost Cities"
"10025","2015-07-16 14:14:12","Thank you ConnectiCon 2015"
"10028","2015-07-19 19:53:57","GeekNights Live at PAX Prime 2015"
"10030","2015-07-21 23:52:39","GeekNights Tuesday - The Jackbox Party Pack"
"10032","2015-07-24 00:07:35","GeekNights Thursday - Belts"
"10033","2015-07-28 03:27:47","GeekNights Monday - When Services Die"
"10037","2015-07-29 23:59:39","GeekNights Wednesday - Vampire Hunter D and Gundam The Origin"
"10039","2015-08-05 02:28:28","GeekNights Tuesday - Conrad Kreyling Date Nighto"
"10040","2015-08-06 23:56:55","GeekNights Thursday - The Lightning Round"
"10041","2015-08-11 17:43:00","GeekNights 2015-08-10 : HTTP Proxies"
"10044","2015-08-18 14:29:02","GeekNights PAX Prime Schedule"
"10045","2015-08-18 14:35:24","PAX Australia - How to Win"
"10046","2015-08-19 02:09:59","GeekNights Tuesday - Dance Dance Revolution"
"10049","2015-08-21 00:19:17","GeekNights Thursday - Cookies"
"10056","2015-09-10 04:17:20","GeekNights Wednesday - One Punch Man Preview"
"10061","2015-09-14 02:51:05","GeekNights Tuesday - Rocket League"
"10062","2015-09-14 14:26:07","Sports are Games - PAX Prime 2015"
"10064","2015-09-17 22:54:30","Book Club - The Eye of the World by Robert Jordan"
"10065","2015-09-17 23:17:16","GeekNights Book Club - The Eye of the World"
"10069","2015-09-30 13:05:15","GeekNights Tuesday - Fresh Fish"
"10070","2015-10-06 01:34:50","GeekNights Monday - Peeple's rise and immediate fall"
"10072","2015-10-08 00:51:43","GeekNights Wednesday - Colorful and Rick and Morty"
"10077","2015-10-16 00:13:42","GeekNights Thursday - Halloween"
"10079","2015-10-19 23:24:35","GeekNights Monday - Don't Share your Password"
"10084","2015-10-26 14:04:55","GeekNights Patreon Launches"
"10085","2015-10-28 02:44:18","GeekNights Tuesday - Subterfuge"
"10087","2015-10-29 00:47:40","GeekNights Thursday - Josephine Fu"
"10089","2015-11-01 05:39:23","3650 days of Geeknights"
"10090","2015-11-03 01:57:16","GeekNights Monday - Don't Drop your Phone"
"10093","2015-11-05 00:57:37","GeekNights Wednesday - Anime is just Animation"
"10096","2015-11-11 02:05:20","GeekNights Tuesday - Game Rules"
"10098","2015-11-13 04:15:06","GeekNights Thursday - Thanksgiving"
"10100","2015-11-17 03:02:34","GeekNights Monday - Ignoring Tech News"
"10104","2015-11-19 01:53:24","GeekNights Wednesday - Descender"
"10105","2015-11-25 04:53:36","GeekNights Tuesday - Matchmaking in Games"
"10109","2015-12-01 01:10:51","GeekNights Monday - Headphone Jacks and iPhones"
"10110","2015-12-02 14:57:40","Live at PAX South 2016"
"10111","2015-12-03 02:46:03","GeekNights Wednesday - Inuyashiki"
"10113","2015-12-08 17:16:54","December Q&A"
"10114","2015-12-09 01:59:07","GeekNights Tuesday - Starwhal and Res Publica"
"10116","2015-12-11 01:16:55","GeekNights Thursday - All our Jobs"
"10118","2015-12-15 02:49:13","GeekNights Monday - The Premature Death of QA"
"10119","2015-12-17 00:49:03","GeekNights Wednesday - Laputa: Castle in the Sky"
"10120","2015-12-18 23:20:42","GeekNights PAX South 2016 Schedule"
"10121","2015-12-23 00:14:46","GeekNights Tuesday - Towerfall"
"10125","2016-01-06 01:55:31","GeekNights Tuesday - Games"
"10127","2016-01-11 16:25:48","PAX South 2016 - Update"
"10128","2016-01-12 02:20:48","GeekNights Monday - Nuclear Weapons"
"10131","2016-01-14 03:31:27","GeekNights Wednesday - My Little Pony in Continuance"
"10134","2016-01-22 01:52:58","GeekNights Thursday - Star Wars: The Force Awakens"
"10136","2016-01-31 16:09:51","Thank you PAX South 2016!"
"10138","2016-02-07 21:13:45","Scared Yet: A Discussion of Horror in Games"
"10139","2016-02-09 03:49:28","GeekNights Monday - Why Twitter Can't Monetize"
"10141","2016-02-11 02:43:10","GeekNights Wednesday - Anime We Stopped Watching"
"10143","2016-02-15 15:41:18","GeekNights Presents Utena: ep14"
"10144","2016-02-16 18:23:43","Live at MAGFest 2016"
"10145","2016-02-17 02:15:56","GeekNights Tuesday - Helldivers"
"10147","2016-02-25 02:00:19","GeekNights Wednesday - PLANETES Manga"
"10151","2016-03-01 00:43:26","GeekNights Tuesday - Thebes"
"10154","2016-03-08 02:49:43","GeekNights Monday - Apple vs the FBI"
"10155","2016-03-08 14:45:47","Designing Game Rules"
"10156","2016-03-10 00:48:31","GeekNights Wednesday - The Boy and the Beast"
"10158","2016-03-13 21:26:43","Live at Anime Boston 2016"
"10160","2016-03-16 02:14:23","GeekNights Tuesday - Gaming News Roundup - March 2016"
"10162","2016-03-18 00:46:17","GeekNights Thursday - Preparation and Preppers"
"10165","2016-03-22 02:15:19","GeekNights Monday - Tech News Roundup - March 2016"
"10166","2016-03-22 19:37:35","Live at Anime Boston and Zenkaikon"
"10168","2016-03-24 02:47:39","GeekNights Wednesday - Gravity Falls - Final Thoughts"
"10171","2016-03-28 19:32:48","Thank you Anime Boston 2016!"
"10172","2016-03-29 23:59:37","GeekNights Tuesday - 6 nimmt!"
"10175","2016-04-04 15:15:27","Thank you Zenkaikon 2016!"
"10178","2016-04-05 01:37:24","GeekNights Monday - HFS+"
"10180","2016-04-07 00:24:59","GeekNights Wednesday - Ace Attorney"
"10182","2016-04-09 16:00:44","Judge Anime By Its Cover - Spring 2016"
"10183","2016-04-11 14:58:20","Live at PAX East 2016"
"10184","2016-04-13 00:17:06","GeekNights Tuesday - Miitomo"
"10185","2016-04-15 03:19:21","GeekNights Thursday - Boat Times"
"10186","2016-04-16 02:57:30","The Beta Episode of GeekNights"
"10187","2016-04-19 01:36:51","GeekNights Monday - Ransomware"
"10194","2016-04-28 13:13:01","How to Run an Anime Club"
"10195","2016-05-03 01:18:16","GeekNights Monday - BYOC 2016"
"10202","2016-05-24 00:51:53","Patreon - Rym's Rants"
"10203","2016-05-25 02:40:40","GeekNights Tuesday - Food Games Fracas"
"10204","2016-05-27 03:47:21","GeekNights Thursday - The Jurassic Park Franchise"
"10205","2016-06-02 01:49:40","GeekNights Wednesday - Some Anime We're Watching"
"10208","2016-06-08 00:38:25","GeekNights Tuesday - The Grind"
"10209","2016-06-10 01:20:48","GeekNights Thursday - The Show About What to do the Show About"
"10212","2016-06-13 23:42:14","GeekNights Monday - Talking at Computers"
"10215","2016-06-22 00:36:49","GeekNights Tuesday - Reddit's Idea of Strange Strategies"
"10216","2016-06-24 01:33:56","GeekNights Thursday - How to Not Suck at Hosting Parties"
"10219","2016-06-30 00:10:55","GeekNights Wednesday - The Lost Village"
"10220","2016-07-05 23:42:21","GeekNights Tuesday - Speedruns and Videogame Exhibitions"
"10221","2016-07-07 20:46:26","GeekNights Live at ConnectiCon 2016!"
"10222","2016-07-09 18:21:25","GeekNights Live at PAX West 2016"
"10227","2016-07-20 00:51:27","GeekNights Tuesday - Pokemon Go: Initial Thoughts"
"10228","2016-07-20 13:32:50","GeekNights Presents Utena: ep15"
"10229","2016-07-22 02:25:24","GeekNights Thursday - Clothing and Garments"
"10230","2016-07-26 00:17:48","GeekNights Monday - Right to Repair"
"10231","2016-07-28 01:00:01","GeekNights Wednesday - Flying Witch"
"10232","2016-07-29 19:50:51","Book Club - Oryx and Crake by Margaret Atwood"
"10233","2016-08-03 00:29:04","GeekNights Tuesday - Games Scott Isn't Playing"
"10234","2016-08-04 23:42:32","GeekNights Book Club - Book Club: Oryx and Crake"
"10239","2016-08-09 00:05:29","GeekNights Monday - Specialized Peripherals"
"10241","2016-08-11 01:36:10","GeekNights Wednesday - Bojack Horseman"
"10244","2016-08-15 19:27:30","Atari Game Design - PAX East 2016"
"10246","2016-08-17 01:58:45","GeekNights Tuesday - Warbits: A Post Mortem"
"10249","2016-08-19 00:26:42","GeekNights Thursday - Umbrellas"
"10253","2016-08-23 03:17:42","GeekNights Monday - Kaby Lake and Adblock Wars"
"10257","2016-08-25 00:36:58","GeekNights Wednesday - Queen Emeraldas"
"10265","2016-09-13 22:27:32","GeekNights Tuesday - Captain Sonar"
"10266","2016-09-16 03:07:41","GeekNights Thursday - Pizza"
"10267","2016-09-19 23:47:20","GeekNights Monday - Tech Books"
"10271","2016-09-27 23:48:45","GeekNights Tuesday - Deep Sea Adventure: Pressing One's Luck"
"10272","2016-09-30 01:11:56","GeekNights Thursday - Road Trips"
"10273","2016-10-02 13:51:30","The Grind - PAX West 2016"
"10274","2016-10-04 00:59:44","GeekNights Monday - Disposing of Old Tech"
"10276","2016-10-06 00:13:25","GeekNights Wednesday - Mob Psycho 100"
"10281","2016-10-26 00:02:17","GeekNights Tuesday - Civilization VI Initial Thoughts"
"10282","2016-10-28 00:17:28","GeekNights Thursday - Timepieces"
"10283","2016-10-31 23:21:38","GeekNights Monday - The Big DNS DDOS"
"10284","2016-11-02 23:31:09","GeekNights Wednesday - Ichabod Crane - The Headless Horseman"
"10289","2016-11-09 01:19:39","GeekNights Tuesday - Patchwork"
"10291","2016-11-11 03:26:32","GeekNights Thursday - Wallets"
"10295","2016-11-15 18:43:08","Thank you GaymerX East!"
"10297","2016-11-17 02:33:47","GeekNights Wednesday - The Unbeatable Squirrel Girl"
"10302","2016-11-29 01:21:33","GeekNights Monday - Building a Computer: End of 2016"
"10304","2016-12-01 01:53:24","GeekNights Wednesday - Trivia Challenge"
"10306","2016-12-04 14:58:08","The Most Popular GeekNights Episodes of All Time"
"10307","2016-12-04 18:15:55","GeekNights Book Club - Politics Club: The Coming Third Reich"
"10309","2016-12-07 01:33:36","GeekNights Tuesday - Jackbox Party Pack 3"
"10310","2016-12-09 05:05:22","GeekNights Thursday - Concerns of the Bathroom"
"10311","2016-12-13 01:03:20","GeekNights Monday - Instant Messaging in 2016"
"10312","2016-12-15 02:49:52","GeekNights Wednesday - Moana"
"10313","2016-12-21 02:39:02","GeekNights Tuesday - Doom (2016)"
"10314","2016-12-23 00:51:42","GeekNights Thursday - Christmas Holidays"
"10315","2016-12-23 18:23:51","GeekNights Live at MAGFest 2017"
